         4809926 function calls (4665996 primitive calls) in 94.254 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/signal/_czt.py:115(CZT)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/integrate/_quadrature.py:166(cache_decorator)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_multivariate.py:3532(special_ortho_group_gen)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_multivariate.py:1811(dirichlet_frozen)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/joblib/memory.py:898(Memory)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/metadata/__init__.py:637(path)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup}
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_odds_ratio.py:174(OddsRatioResult)
        1    0.000    0.000    0.000    0.000 {built-in method _locale.getencoding}
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_sensitivity_analysis.py:242(PPFDist)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/npyimpl.py:121(_ArrayHelper)
        2    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/byteflow.py:1761(swap)
        1    0.000    0.000    0.000    0.000 <decorator-gen-118>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/cffi/model.py:298(__init__)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/arraymath.py:1065(nan_min_max_factory)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.12/functools.py:970(__set_name__)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/_lib/_docscrape.py:561(FunctionDoc)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/joblib/pool.py:217(MemmappingPool)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_continuous_distns.py:102(ksone_gen)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_discrete_distns.py:1531(skellam_gen)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_resampling.py:2216(BootstrapMethod)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/joblib/externals/loky/backend/reduction.py:133(CustomizablePickler)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_page_trend_test.py:412(_PageL)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/joblib/compressor.py:115(BZ2CompressorWrapper)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/soundfile.py:1564(SoundFileError)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/funcdesc.py:108(llvm_func_name)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/cffi/model.py:336(force_the_name)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/_adapters.py:16(__getattr__)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_multivariate.py:5308(multivariate_hypergeom_frozen)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_hypotests.py:705(SomersDResult)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/errors.py:256(__init__)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_hypotests.py:1702(TukeyHSDResult)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/arrayobj.py:661(EntireIndexer)
        2    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/joblib/_parallel_backends.py:242(PoolManagerMixin)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_qmc.py:2176(MultivariateNormalQMC)
        6    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/values.py:902(alignstack)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/joblib/memory.py:255(NotMemorizedResult)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/types/scalars.py:148(__lt__)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_multivariate.py:5709(random_table_frozen)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/integrate/_quad_vec.py:13(LRUDict)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/platform.py:1040(_sys_version)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_distn_infrastructure.py:1603(_ShapeInfo)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/types.py:353(__init__)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/joblib/externals/loky/backend/queues.py:196(SimpleQueue)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/audioread/ffdec.py:38(FFmpegError)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/metadata/__init__.py:672(__init__)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/arraydecl.py:558(DTypeAttr)
        1    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_resampling.py:2140(MonteCarloMethod)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/interpolate/_interpolate.py:108(interp2d)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/audioread/exceptions.py:22(NoBackendError)
        4    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/pycparser/ply/yacc.py:109(PlyLogger)
        2    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/ir.py:239(__eq__)
        6    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/math/numbers.py:359(int_signed_unsigned_cmp)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_page_trend_test.py:9(PageTrendTestResult)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/joblib/compressor.py:147(LZMACompressorWrapper)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/interpolate/_fitpack2.py:643(InterpolatedUnivariateSpline)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/byteflow.py:1957(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:966(_is_typevar_like)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/interpolate/_cubic.py:79(CubicHermiteSpline)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_multivariate.py:1364(matrix_normal_frozen)
        6    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/llvmlite/ir/values.py:911(personality)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/soundfile.py:1568(SoundFileRuntimeError)
        6    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/npdatetime.py:650(_create_datetime_comparison_impl)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/multiprocessing/pool.py:80(MaybeEncodingError)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_resampling.py:1345(PermutationTestResult)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/joblib/compressor.py:81(CompressorWrapper)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_resampling.py:2179(PermutationMethod)
        3    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/arraymath.py:1471(_partition_factory)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/integrate/_ivp/common.py:137(OdeSolution)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/multiprocessing/pool.py:150(_PoolCache)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_multivariate.py:6243(dirichlet_multinomial_frozen)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/interpolate/_interpolate.py:148(_do_extrapolate)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/interpolate/_ndgriddata.py:20(NearestNDInterpolator)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/dataclasses.py:643(<genexpr>)
        6    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/math/numbers.py:379(int_unsigned_signed_cmp)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/audioread/ffdec.py:42(CommunicationError)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/cffi/model.py:160(__init__)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/typed/typedlist.py:38(_Sequence)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/stencils/stencil.py:26(__init__)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/inline_closurecall.py:1454(RewriteArrayOfConsts)
        1    0.000    0.000    0.000    0.000 {built-in method _cffi_backend.new_primitive_type}
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_survival.py:222(ECDFResult)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/joblib/memory.py:871(AsyncMemorizedFunc)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_multivariate.py:6880(vonmises_fisher_frozen)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/interpolate/_fitpack2.py:1323(SmoothBivariateSpline)
        1    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_resampling.py:771(MonteCarloTestResult)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/pycparser/plyparser.py:13(Coord)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/arrayobj.py:711(IntegerIndexer)
        3    0.000    0.000    0.000    0.000 {built-in method _ctypes.addressof}
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/integrate/_ivp/lsoda.py:211(LsodaDenseOutput)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/cpython/hashing.py:410(EXPAT)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_binomtest.py:10(BinomTestResult)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/pycparser/c_ast.py:167(ArrayDecl)
        1    0.000    0.000    0.000    0.000 <decorator-gen-120>:1(<module>)
        3    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/arraymath.py:1528(_select_factory)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/experimental/jitclass/base.py:81(JitClassType)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/cffi/model.py:490(EnumType)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/cffi/model.py:311(length_is_unknown)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/platform.py:889(uname)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/audioread/ffdec.py:46(UnsupportedError)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/audioread/ffdec.py:50(NotInstalledError)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/joblib/_utils.py:55(_Sentinel)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/arrayobj.py:803(BooleanArrayIndexer)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/joblib/externals/loky/process_executor.py:119(_ThreadWakeup)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_multivariate.py:3726(ortho_group_gen)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/arraymath.py:4585(window_generator)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/joblib/externals/loky/process_executor.py:299(_SafeQueue)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_survival.py:472(LogRankResult)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/audioread/ffdec.py:54(ReadTimeoutError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/multiprocessing/pool.py:837(IMapIterator)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/arraydecl.py:696(ArrayFlagsAttribute)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/multiprocessing/pool.py:57(RemoteTraceback)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_stats_py.py:10950(_SimpleNormal)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_resampling.py:272(BootstrapResult)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_morestats.py:4661(DirectionalStats)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/npyimpl.py:635(_Kernel)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/pycparser/ply/lex.py:75(PlyLogger)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/typing/cffi_utils.py:204(FFIAttribute)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/core/postproc.py:35(__init__)
        4    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/numba/np/npdatetime.py:399(_create_timedelta_ordering_impl)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/joblib/executor.py:105(_TestingMemmappingExecutor)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_stats_py.py:4220(AlexanderGovernResult)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/pycparser/plyparser.py:34(PLYParser)
        1    0.000    0.000    0.000    0.000 /home/ali/venv/lib/python3.12/site-packages/scipy/stats/_hypotests.py:1188(BoschlooExactResult)
